frame,latency_ms,fit_aL,fit_bL,fit_cL,fit_aR,fit_bR,fit_cR,conf,half_width_px,stamp_sec,stamp_nsec,cte_rear_m,cte_near_m,theta_deg,curvature,conf_eff,lane_width_m,flags,d_near_m,conf_raw,seq,tl_state,stop_line_dist,crosswalk_dist,judgment_state,brake_level,cmd_speed,cmd_steer
866,49.42131042480469,0.00033608986996114254,-0.5568007230758667,424.27325439453125,0.0,0.0,0.0,0.25,104.8724136352539,,,0.08239822834730148,-0.15257908403873444,-17.523597717285156,0.11202995479106903,0.25,-1.0,16.0,0.7803999781608582,0.25,87.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
867,43.27392578125,0.00035835200105793774,-0.5796131491661072,430.07861328125,0.0,0.0,0.0,0.25,104.8724136352539,,,0.08682122826576233,-0.15254604816436768,-17.86190414428711,0.11945066601037979,0.25,-1.0,16.0,0.7803999781608582,0.25,88.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
868,34.597158432006836,0.00027715731994248927,-0.571420431137085,437.1958312988281,0.0,0.0,0.0,0.25,104.8724136352539,,,0.15983441472053528,-0.11156632751226425,-20.35106086730957,0.09238577634096146,0.25,-1.0,16.0,0.7803999781608582,0.25,89.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
869,40.35162925720215,0.000278114719549194,-0.5779753923416138,441.11810302734375,0.0,0.0,0.0,0.25,104.8724136352539,,,0.15721569955348969,-0.11783801019191742,-20.63737678527832,0.0927049070596695,0.25,-1.0,16.0,0.7803999781608582,0.25,90.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
870,41.86701774597168,0.0003420583379920572,-0.6102506518363953,447.43341064453125,0.0,0.0,0.0,0.25,104.8724136352539,,,0.11703375726938248,-0.1492428481578827,-19.95032501220703,0.11401944607496262,0.25,-1.0,16.0,0.7803999781608582,0.25,91.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
871,47.93667793273926,0.0003739992680493742,-0.6300278902053833,452.1629333496094,0.0,0.0,0.0,0.25,104.8724136352539,,,0.10017310827970505,-0.1640036702156067,-19.786399841308594,0.12466642260551453,0.25,-1.0,16.0,0.7803999781608582,0.25,92.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
872,38.781166076660156,0.00037884339690208435,-0.6366059184074402,456.2589111328125,0.0,0.0,0.0,0.25,104.8724136352539,,,0.08965478092432022,-0.17643603682518005,-19.935813903808594,0.12628112733364105,0.25,-1.0,16.0,0.7803999781608582,0.25,93.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
873,38.332223892211914,0.0004060862120240927,-0.6528480052947998,461.38543701171875,0.0,0.0,0.0,0.25,104.8724136352539,,,0.06658574938774109,-0.19732673466205597,-19.765779495239258,0.13536207377910614,0.25,-1.0,16.0,0.7803999781608582,0.25,94.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
874,41.31364822387695,0.00044232906657271087,-0.6695809960365295,464.8858947753906,0.0,0.0,0.0,0.25,104.8724136352539,,,0.03913167864084244,-0.21884705126285553,-19.303524017333984,0.147443026304245,0.25,-1.0,16.0,0.7803999781608582,0.25,95.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
875,36.193132400512695,0.00045844941632822156,-0.6838852167129517,469.80218505859375,0.0,0.0,0.0,0.25,104.8724136352539,,,0.030326979234814644,-0.22929568588733673,-19.431459426879883,0.15281647443771362,0.25,-1.0,16.0,0.7803999781608582,0.25,96.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
876,48.738956451416016,0.0004524385731201619,-0.6897207498550415,474.7760009765625,0.0,0.0,0.0,0.25,104.8724136352539,,,0.0310797318816185,-0.23486830294132233,-19.92466163635254,0.15081286430358887,0.25,-1.0,16.0,0.7803999781608582,0.25,97.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
877,40.11940956115723,0.0004399297176860273,-0.6890254616737366,478.46380615234375,0.0,0.0,0.0,0.25,104.8724136352539,,,0.028613565489649773,-0.24250434339046478,-20.328914642333984,0.1466432362794876,0.25,-1.0,16.0,0.7803999781608582,0.25,98.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
878,44.438838958740234,0.0004773276159539819,-0.7136825323104858,485.0064697265625,0.0,0.0,0.0,0.25,104.8724136352539,,,0.008028593845665455,-0.2615627348423004,-20.209436416625977,0.1591092050075531,0.25,-1.0,16.0,0.7803999781608582,0.25,99.0,UNKNOWN,-1.0,0.0,PASS,,2.0,0.0
879,34.06262397766113,0.0004840116307605058,-0.7232298851013184,489.3207092285156,0.0,0.0,0.0,0.25,104.8724136352539,,,0.003094038926064968,-0.2693770229816437,-20.43489646911621,0.161337211728096,0.25,-1.0,16.0,0.7803999781608582,0.25,100.0,UNKNOWN,-1.0,0.0,CW_SLOW,,1.0,0.0
880,37.691354751586914,0.0004190593317616731,-0.6971448063850403,491.16412353515625,0.0,0.0,0.0,0.25,104.8724136352539,,,0.01711411029100418,-0.26822108030319214,-21.446165084838867,0.1396864503622055,0.25,-1.0,16.0,0.7803999781608582,0.25,101.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
881,50.49538612365723,0.00042042264249175787,-0.7022354006767273,494.6329650878906,0.0,0.0,0.0,0.25,104.8724136352539,,,0.011360629461705685,-0.2764516770839691,-21.641691207885742,0.14014087617397308,0.25,-1.0,16.0,0.7803999781608582,0.25,102.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
882,42.786598205566406,0.00040774961235001683,-0.6987526416778564,497.62548828125,0.0,0.0,0.0,0.25,104.8724136352539,,,0.0038512893952429295,-0.2874215841293335,-21.91529083251953,0.13591653108596802,0.25,-1.0,16.0,0.7803999781608582,0.25,103.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
883,34.22832489013672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.8724136352539,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.7803999781608582,0.0,104.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
884,40.24672508239746,0.00018550403183326125,-0.3338560461997986,134.76426696777344,0.00018550403183326125,-0.3338560461997986,392.956787109375,1.0,106.96986389160156,,,1.1661220788955688,1.0043703317642212,-11.962281227111816,0.061834678053855896,0.0,1.5491551160812378,6.0,0.7803999781608582,1.0,105.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
885,41.15438461303711,0.00034083673381246626,-0.4302009344100952,149.51187133789062,0.00034083673381246626,-0.4302009344100952,409.3229064941406,1.0,109.10926055908203,,,1.14206063747406,0.9845554828643799,-11.643766403198242,0.11361224204301834,0.0,1.558866262435913,2.0,0.7803999781608582,1.0,106.0,UNKNOWN,-1.0,0.0,CW_SLOW,,1.0,0.0
886,34.107208251953125,0.00030682890792377293,-0.42565643787384033,155.25604248046875,0.0003797555691562593,-0.5711315870285034,460.5174865722656,1.0,110.72540283203125,,,1.1968296766281128,0.9915505051612854,-15.250733375549316,0.1144307479262352,0.0,1.5314465761184692,2.0,0.7803999781608582,1.0,107.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
887,56.35523796081543,0.00035670536453835666,-0.4573546051979065,159.898681640625,0.00038677541306242347,-0.6487548351287842,491.7247619628906,1.0,112.0068588256836,,,1.2256653308868408,0.9955436587333679,-17.15013313293457,0.12391345947980881,0.0,1.5190062522888184,2.0,0.7803999781608582,1.0,108.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
888,48.833370208740234,0.00041134434286504984,-0.48710906505584717,165.54705810546875,0.000429268809966743,-0.7175272107124329,514.4949951171875,1.0,113.02374267578125,,,1.225821852684021,0.9839906692504883,-18.052059173583984,0.14010219275951385,0.0,1.5041444301605225,2.0,0.7803999781608582,1.0,109.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
889,41.70942306518555,0.0004421192279551178,-0.5054095387458801,169.06585693359375,0.0004411025147419423,-0.7444196939468384,524.8842163085938,1.0,113.89932250976562,,,1.224779486656189,0.9772108197212219,-18.495670318603516,0.14720362424850464,0.0,1.5004392862319946,2.0,0.7803999781608582,1.0,110.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
890,33.74361991882324,0.00044581558904610574,-0.516567051410675,172.31326293945312,0.00042360328370705247,-0.7516561150550842,532.576904296875,1.0,114.74424743652344,,,1.2334879636764526,0.9768339395523071,-19.200502395629883,0.14490313827991486,0.0,1.512700080871582,2.0,0.7803999781608582,1.0,111.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
891,39.04414176940918,0.0003586291568353772,-0.4844936430454254,176.36570739746094,0.0004616288933902979,-0.7847228050231934,541.747314453125,1.0,115.47421264648438,,,1.2347609996795654,0.9672419428825378,-20.047399520874023,0.13670967519283295,0.0,1.5173187255859375,2.0,0.7803999781608582,1.0,112.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
892,34.79456901550293,0.0003102092014160007,-0.4644652307033539,178.0874786376953,0.0005894506466574967,-0.869914174079895,556.0255126953125,1.0,116.15946197509766,,,1.2308118343353271,0.9591173529624939,-20.374067306518555,0.1499433070421219,0.0,1.5200809240341187,2.0,0.7803999781608582,1.0,113.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
893,34.55495834350586,0.000272659381153062,-0.44934865832328796,181.22711181640625,0.0005199525621719658,-0.8345960974693298,555.3944702148438,1.0,116.6546401977539,,,1.2254815101623535,0.9474021792411804,-20.874929428100586,0.13210199773311615,0.0,1.5136011838912964,2.0,0.7803999781608582,1.0,114.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
894,32.90414810180664,0.00023540372785646468,-0.4287739396095276,181.38363647460938,0.0005061993142589927,-0.8264168500900269,556.0007934570312,1.0,117.05219268798828,,,1.2164641618728638,0.9368621706962585,-20.99462127685547,0.12360050529241562,0.0,1.5109562873840332,2.0,0.7803999781608582,1.0,115.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
895,56.11371994018555,0.00023540372785646468,-0.4287739396095276,181.38363647460938,0.0007455273880623281,-0.9777173399925232,578.01220703125,0.75,117.59402465820312,,,1.2089241743087769,0.9312563538551331,-20.84260368347168,0.16348852217197418,0.0,1.5221680402755737,2.0,0.7803999781608582,0.75,116.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
896,54.63290214538574,0.00022255821386352181,-0.4253387153148651,185.08383178710938,0.0009402765426784754,-1.112030029296875,600.670166015625,1.0,118.05773162841797,,,1.200392246246338,0.9191489219665527,-21.123754501342773,0.19380579888820648,0.0,1.5138366222381592,2.0,0.7803999781608582,1.0,117.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
897,48.689842224121094,0.0002221684844698757,-0.4261094331741333,186.94967651367188,0.001028117723762989,-1.1764085292816162,613.377685546875,1.0,118.49005889892578,,,1.1942353248596191,0.9105766415596008,-21.313982009887695,0.2083810418844223,0.0,1.513587236404419,2.0,0.7803999781608582,1.0,118.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
898,44.991254806518555,0.0002161469019483775,-0.42694976925849915,189.59860229492188,0.0010027041425928473,-1.168531894683838,614.842529296875,1.0,118.79509735107422,,,1.1952497959136963,0.9073042273521423,-21.6522159576416,0.20314183831214905,0.0,1.5068893432617188,2.0,0.7803999781608582,1.0,119.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
899,41.860342025756836,0.000206193930353038,-0.424641489982605,191.49400329589844,0.0009660376817919314,-1.1544578075408936,616.3344116210938,1.0,119.01251983642578,,,1.1951141357421875,0.902712881565094,-22.004613876342773,0.19537194073200226,0.0,1.5043864250183105,2.0,0.7803999781608582,1.0,120.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
900,38.9406681060791,0.00020714651327580214,-0.425963431596756,193.1465301513672,0.0009444956667721272,-1.1506104469299316,618.8512573242188,1.0,119.12467956542969,,,1.1947212219238281,0.89890456199646,-22.27532958984375,0.19194036722183228,0.0,1.4969488382339478,2.0,0.7803999781608582,1.0,121.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
901,41.632652282714844,0.0002271928096888587,-0.43784767389297485,196.65550231933594,0.0009390197228640318,-1.1551343202590942,622.6287231445312,1.0,119.15032196044922,,,1.1881822347640991,0.8902586102485657,-22.442598342895508,0.19436874985694885,0.0,1.488199234008789,2.0,0.7803999781608582,1.0,122.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
902,35.10689735412598,0.00024106551427394152,-0.4489399492740631,199.18734741210938,0.0009224961395375431,-1.1513246297836304,623.9566650390625,1.0,119.13216400146484,,,1.1905758380889893,0.8898780345916748,-22.66313362121582,0.19392694532871246,0.0,1.4848945140838623,2.0,0.7803999781608582,1.0,123.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
903,38.846492767333984,0.0002413587790215388,-0.4449268877506256,197.9353790283203,0.0008964361040852964,-1.1330926418304443,621.2532348632812,1.0,119.10034942626953,,,1.1864185333251953,0.8873483538627625,-22.53369903564453,0.18963247537612915,0.0,1.483025074005127,2.0,0.7803999781608582,1.0,124.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
904,54.32724952697754,0.0002505361626390368,-0.4506319761276245,199.7417755126953,0.0008294771541841328,-1.1078015565872192,620.3201904296875,1.0,118.83568572998047,,,1.1972882747650146,0.8925848603248596,-22.982208251953125,0.18000221252441406,0.0,1.4596315622329712,2.0,0.7803999781608582,1.0,125.0,UNKNOWN,-1.0,-1.0,CW_SLOW,,1.0,0.0
905,42.5724983215332,0.0002600860607344657,-0.45297378301620483,198.3695526123047,0.0008979214471764863,-1.1258621215820312,620.5875854492188,1.0,118.97004699707031,,,1.1725208759307861,0.8772993087768555,-22.228120803833008,0.19300125539302826,0.0,1.4967310428619385,2.0,0.7803999781608582,1.0,126.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
906,38.92683982849121,0.000260349886957556,-0.45269882678985596,199.15982055664062,0.0009153022547252476,-1.1362735033035278,622.4431762695312,1.0,119.08402252197266,,,1.167235255241394,0.8724678158760071,-22.192106246948242,0.19594202935695648,0.0,1.494836449623108,2.0,0.7803999781608582,1.0,127.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
907,42.12760925292969,0.00027464315644465387,-0.46447545289993286,202.83168029785156,0.0009421541471965611,-1.1526892185211182,625.9917602539062,1.0,119.21218872070312,,,1.1592034101486206,0.8640844821929932,-22.21998405456543,0.20279954373836517,0.0,1.4964994192123413,2.0,0.7803999781608582,1.0,128.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
908,44.27671432495117,0.00028422914328984916,-0.4652567207813263,201.74131774902344,0.0009394160006195307,-1.141687273979187,623.0653076171875,1.0,119.39860534667969,,,1.1491317749023438,0.8585883378982544,-21.85757064819336,0.20394085347652435,0.0,1.5022836923599243,2.0,0.7803999781608582,1.0,129.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
909,47.14012145996094,0.0002974329690914601,-0.4752022624015808,203.73423767089844,0.0008572132792323828,-1.1218253374099731,624.8905639648438,1.0,119.21953582763672,,,1.1758654117584229,0.874363124370575,-22.727157592773438,0.19244104623794556,0.0,1.4686238765716553,2.0,0.7803999781608582,1.0,130.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
910,42.81020164489746,0.0002949130139313638,-0.46921417117118835,200.6217041015625,0.0008407247951254249,-1.1055837869644165,621.0165405273438,1.0,119.11708068847656,,,1.175508975982666,0.8769934773445129,-22.48961639404297,0.18927296996116638,0.0,1.4748784303665161,2.0,0.7803999781608582,1.0,131.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
911,35.18533706665039,0.0003056088462471962,-0.4776396155357361,202.66546630859375,0.0008272160193882883,-1.1027191877365112,621.7060546875,1.0,118.96024322509766,,,1.178598165512085,0.8778063654899597,-22.67061424255371,0.18880414962768555,0.0,1.468346118927002,2.0,0.7803999781608582,1.0,132.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
912,34.03067588806152,0.0003149628755636513,-0.4802556037902832,202.11541748046875,0.0008095508092083037,-1.0903499126434326,619.4323120117188,1.0,118.80513000488281,,,1.1776946783065796,0.8782188892364502,-22.565946578979492,0.18741895258426666,0.0,1.466094732284546,2.0,0.7803999781608582,1.0,133.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
913,32.943010330200195,0.0003207033150829375,-0.4852558970451355,202.78851318359375,0.0008516846573911607,-1.1027480363845825,618.6490478515625,1.0,118.81746673583984,,,1.1687229871749878,0.8735908269882202,-22.221036911010742,0.1953980028629303,0.0,1.4803378582000732,2.0,0.7803999781608582,1.0,134.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
914,35.088539123535156,0.0003324010467622429,-0.4919024705886841,204.08309936523438,0.0007937094196677208,-1.07827627658844,617.6461181640625,1.0,118.6907730102539,,,1.175196647644043,0.8761748671531677,-22.52985954284668,0.1876850724220276,0.0,1.467482089996338,2.0,0.7803999781608582,1.0,135.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
915,39.62588310241699,0.0003334078937768936,-0.49139532446861267,203.34774780273438,0.0007848889799788594,-1.0708556175231934,615.9612426757812,1.0,118.58740997314453,,,1.175667405128479,0.8775039911270142,-22.46164321899414,0.18638281524181366,0.0,1.4686044454574585,2.0,0.7803999781608582,1.0,136.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
916,36.94868087768555,0.0003459513245616108,-0.4998440742492676,205.10740661621094,0.0006603243527933955,-1.0128387212753296,611.3019409179688,1.0,118.23484802246094,,,1.1916078329086304,0.886070966720581,-23.048683166503906,0.16771261394023895,0.0,1.4457730054855347,2.0,0.7803999781608582,1.0,137.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
917,53.632259368896484,0.0003495533892419189,-0.500308096408844,205.65908813476562,0.000635925040114671,-0.9939424991607666,608.5748291015625,1.0,117.90878295898438,,,1.184434413909912,0.880345344543457,-22.9332218170166,0.16424641013145447,0.0,1.4446337223052979,2.0,0.7803999781608582,1.0,138.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
918,48.33173751831055,0.0003447909839451313,-0.4960085153579712,202.92176818847656,0.0005952906794846058,-0.9688753485679626,603.96435546875,1.0,117.61246490478516,,,1.1942795515060425,0.890042245388031,-22.94503402709961,0.15668027102947235,0.0,1.4464480876922607,2.0,0.7803999781608582,1.0,139.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
919,45.348405838012695,0.0003445019538048655,-0.49832257628440857,204.4639129638672,0.0006273856270126998,-0.9850664734840393,605.5445556640625,1.0,117.37185668945312,,,1.1900856494903564,0.8865833878517151,-22.886449813842773,0.1619812697172165,0.0,1.4477990865707397,2.0,0.7803999781608582,1.0,140.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
920,41.060686111450195,0.0003509126545395702,-0.49864819645881653,203.315185546875,0.0005666675860993564,-0.9510379433631897,600.6231689453125,1.0,117.05191040039062,,,1.1960307359695435,0.8919156193733215,-22.9352970123291,0.15293003618717194,0.0,1.4376429319381714,2.0,0.7803999781608582,1.0,141.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
921,35.28475761413574,0.00034762333962135017,-0.49759334325790405,201.6533966064453,0.0005631142994388938,-0.9418590068817139,597.7734985351562,1.0,116.88256072998047,,,1.1982601881027222,0.8958954215049744,-22.79582977294922,0.1517896056175232,0.0,1.4517323970794678,2.0,0.7803999781608582,1.0,142.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
922,39.75081443786621,0.0003421914589125663,-0.4918193817138672,200.9344482421875,0.0005403087707236409,-0.923200249671936,594.7180786132812,1.0,116.727783203125,,,1.191939115524292,0.8913698196411133,-22.652912139892578,0.1470833718776703,0.0,1.4515248537063599,2.0,0.7803999781608582,1.0,143.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
923,50.79293251037598,0.00033592357067391276,-0.4902178943157196,200.15623474121094,0.0005613671382889152,-0.9297885894775391,593.9102172851562,1.0,116.68165588378906,,,1.1931957006454468,0.8940817713737488,-22.537181854248047,0.1495484560728073,0.0,1.4616206884384155,2.0,0.7803999781608582,1.0,144.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
924,33.952951431274414,0.0003382735885679722,-0.4904748499393463,200.30551147460938,0.0005977098480798304,-0.9427987337112427,593.559814453125,1.0,116.69770812988281,,,1.1849827766418457,0.8896248936653137,-22.238937377929688,0.15599724650382996,0.0,1.4646053314208984,2.0,0.7803999781608582,1.0,145.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
925,40.20190238952637,0.0003421336004976183,-0.49526122212409973,201.38998413085938,0.000591053394600749,-0.9371675252914429,592.8980712890625,1.0,116.74790954589844,,,1.1845389604568481,0.8888734579086304,-22.263334274291992,0.1555311679840088,0.0,1.4694255590438843,2.0,0.7803999781608582,1.0,146.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
926,38.61355781555176,0.00033812285983003676,-0.4922889173030853,199.39100646972656,0.0005815665354020894,-0.9268268942832947,589.959716796875,1.0,116.85494995117188,,,1.1882365942001343,0.893945038318634,-22.15438461303711,0.153281569480896,0.0,1.4769049882888794,2.0,0.7803999781608582,1.0,147.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
927,41.12434387207031,0.00033508846536278725,-0.49345260858535767,200.90467834472656,0.0005555339739657938,-0.9108352661132812,588.7464599609375,1.0,116.950927734375,,,1.1860237121582031,0.8904048204421997,-22.2596435546875,0.14843706786632538,0.0,1.4790887832641602,2.0,0.7803999781608582,1.0,148.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
928,46.88906669616699,0.0003344757715240121,-0.4925348162651062,199.51004028320312,0.0005801652441732585,-0.9171472787857056,586.64306640625,1.0,117.11177825927734,,,1.1863868236541748,0.8939935564994812,-22.003982543945312,0.1524401754140854,0.0,1.4852172136306763,2.0,0.7803999781608582,1.0,149.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
929,40.47036170959473,0.0003192378208041191,-0.48737832903862,199.95787048339844,0.0005529977497644722,-0.9029603004455566,585.7593994140625,1.0,117.24243927001953,,,1.1895272731781006,0.8944833874702454,-22.21403694152832,0.14537259936332703,0.0,1.4871971607208252,2.0,0.7803999781608582,1.0,150.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
930,36.10634803771973,0.0002927751047536731,-0.47405579686164856,198.26040649414062,0.0005511250928975642,-0.8984643816947937,584.1882934570312,1.0,117.39642333984375,,,1.1925565004348755,0.897260308265686,-22.234041213989258,0.14065003395080566,0.0,1.4933401346206665,2.0,0.7803999781608582,1.0,151.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
931,40.190696716308594,0.0002880217507481575,-0.47225967049598694,197.7867889404297,0.0005277001764625311,-0.8816809058189392,581.1957397460938,1.0,117.54620361328125,,,1.1948106288909912,0.8995296955108643,-22.232826232910156,0.1359536498785019,0.0,1.4960901737213135,2.0,0.7803999781608582,1.0,152.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
932,41.9774055480957,0.00028133034356869757,-0.4701648950576782,197.69119262695312,0.0005335670430213213,-0.8827788829803467,580.75146484375,1.0,117.71414184570312,,,1.195451259613037,0.9003111720085144,-22.22166633605957,0.13581623136997223,0.0,1.5002325773239136,2.0,0.7803999781608582,1.0,153.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
933,45.772552490234375,0.0002717322204262018,-0.467045396566391,197.69212341308594,0.0005573639064095914,-0.8942115902900696,581.400390625,1.0,117.90708923339844,,,1.1958913803100586,0.9010682106018066,-22.19652557373047,0.13818268477916718,0.0,1.5046372413635254,2.0,0.7803999781608582,1.0,154.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
934,41.69964790344238,0.0002650207024998963,-0.46166399121284485,196.83932495117188,0.0006297563668340445,-0.9330095648765564,584.7340698242188,1.0,118.12635803222656,,,1.191258192062378,0.8994703888893127,-21.956043243408203,0.14912950992584229,0.0,1.505255103111267,2.0,0.7803999781608582,1.0,155.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
935,36.98301315307617,0.00025096326135098934,-0.4567875862121582,195.9830780029297,0.000659667479339987,-0.9499501585960388,585.9912109375,1.0,118.37681579589844,,,1.1972732543945312,0.9049754738807678,-21.996416091918945,0.15177178382873535,0.0,1.5115751028060913,2.0,0.7803999781608582,1.0,156.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
936,40.08054733276367,0.00023262813920155168,-0.44520536065101624,195.20346069335938,0.0006462758174166083,-0.9381235241889954,583.4683227539062,1.0,118.56233215332031,,,1.1939376592636108,0.9024320840835571,-21.933700561523438,0.14648398756980896,0.0,1.50754714012146,2.0,0.7803999781608582,1.0,157.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
937,48.89369010925293,0.00022949636331759393,-0.44162437319755554,192.7682647705078,0.0006500020972453058,-0.9381352663040161,582.4664306640625,1.0,118.79273986816406,,,1.1979378461837769,0.9076670408248901,-21.83601188659668,0.14658308029174805,0.0,1.514652132987976,2.0,0.7803999781608582,1.0,158.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
938,43.265581130981445,0.00021969282533973455,-0.4343457818031311,192.54624938964844,0.000580476364120841,-0.8926370739936829,576.0690307617188,1.0,118.92637634277344,,,1.1940971612930298,0.9040167331695557,-21.82095718383789,0.13336153328418732,0.0,1.5089876651763916,2.0,0.7803999781608582,1.0,159.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
939,36.78607940673828,0.0002204991178587079,-0.4345751404762268,192.06646728515625,0.0005692982231266797,-0.8846216201782227,574.3280029296875,1.0,119.04643249511719,,,1.1962109804153442,0.9064319729804993,-21.7971134185791,0.13163289427757263,0.0,1.509243130683899,2.0,0.7803999781608582,1.0,160.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
940,40.16590118408203,0.0002222689363406971,-0.43264123797416687,191.46432495117188,0.0005200764280743897,-0.8532045483589172,569.9491577148438,1.0,119.10694885253906,,,1.1940605640411377,0.9049524664878845,-21.744077682495117,0.12372422963380814,0.0,1.5050381422042847,2.0,0.7803999781608582,1.0,161.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
941,56.93316459655762,0.0002269992110086605,-0.43463754653930664,191.47024536132812,0.0005364303942769766,-0.8610981702804565,569.7674560546875,1.0,119.15109252929688,,,1.1941108703613281,0.906247079372406,-21.645761489868164,0.12723827362060547,0.0,1.501887321472168,2.0,0.7803999781608582,1.0,162.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
942,42.385101318359375,0.00021592594566754997,-0.42504173517227173,188.44305419921875,0.000521850015502423,-0.8477953672409058,566.1593627929688,1.0,119.20903015136719,,,1.1967968940734863,0.9108250141143799,-21.496395111083984,0.12296266108751297,0.0,1.5041203498840332,2.0,0.7803999781608582,1.0,163.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
943,39.32356834411621,0.0002087692846544087,-0.41974908113479614,187.8123016357422,0.0005026695434935391,-0.8347383737564087,563.7313232421875,1.0,119.21891021728516,,,1.1967477798461914,0.9110998511314392,-21.47083854675293,0.1185731366276741,0.0,1.4998403787612915,2.0,0.7803999781608582,1.0,164.0,UNKNOWN,-1.0,-1.0,PASS,,2.0,0.0
